TOT_POP,0-9,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,POP_ESTIMATE_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Family Medicine/General Practice Primary Care (2019),ICU Beds_x,Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number,Heart disease_number
1894,207,147,202,173,251,346,218,154,1781,16,10,1894,140,452,563,212,844,811,33,0.893960527,0,1910,674,1526,692,490,152,209,60,156
7176,670,604,740,705,941,1278,970,554,6764,49,10,7176,617,1832,2012,1164,3099,2874,225,3.387043684,0,7209,2694,5905,2743,1854,628,847,244,650
7329,838,761,829,785,944,1155,780,422,6670,43,1,7329,537,1736,2091,1089,3417,3205,212,3.459259081,2,7195,2275,5827,2823,1940,583,791,220,570
23428,2974,2746,3083,3039,3102,2826,1488,915,21919,377,61,23428,2946,3296,4393,2512,14533,14048,485,11.05792356,0,22938,4867,17799,6920,5571,1322,1961,543,1249
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,103.6333416,50,212070,60113,174319,75893,55259,15322,21297,6003,14535
24192,3228,2932,2842,2739,3104,3257,2241,889,18229,196,63,24192,2215,4680,6010,3704,10241,9682,559,11.41852854,0,22707,5825,18512,8271,6164,1773,2573,686,1670
87393,9179,8878,9259,9170,11556,14142,10268,5341,81290,930,0,87393,6170,19450,26543,14655,35929,33939,1990,41.24915116,12,84514,28339,70275,33121,23472,7479,10302,2865,7269
67653,8363,8487,7792,7232,8498,9994,6348,2989,59874,765,146,67653,5838,13954,17565,12310,29499,27602,1897,31.93194905,0,66018,18095,52947,21311,16149,5173,6890,1974,4857
7879,830,726,824,962,1047,1315,905,438,7183,113,14,7879,772,2089,2120,1360,3496,3296,200,3.718856911,0,7807,2505,6366,3244,2260,697,936,259,689
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,179.1748941,67,363471,90330,309743,131780,98498,24825,34059,9969,22773
49388,4585,4299,5139,5022,6736,10046,6220,2679,44311,673,109,49388,3468,10126,14354,6639,21215,20184,1031,23.31094112,0,47307,17261,41030,19042,13376,4140,5704,1623,4055
127335,15628,16192,16212,14944,16181,16686,10565,5190,117928,1508,0,127335,8586,25544,563,15989,58551,55780,2771,60.10161755,11,121074,29548,98656,44633,33740,8607,11177,3223,7924
30725,4546,4282,3811,3528,3443,3265,2198,1335,28275,481,65,30725,3767,5977,7245,5774,12493,11918,575,14.50207876,8,30421,6727,22721,11250,8157,2118,3124,826,1996
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,163.7203273,68,330453,68700,261436,115118,96208,20470,31375,8090,19197
11372,1699,1296,1269,1282,1374,1490,794,407,10579,77,35,11372,1748,2303,2256,1744,5732,5484,248,5.367539128,0,11153,2515,8238,3923,2974,782,1127,300,731
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,383.2041564,165,788459,143926,658979,224913,171994,38276,60296,16883,37481
85234,10342,13172,10017,9673,9562,10043,6858,3544,76438,1776,0,85234,4993,12543,18931,10622,39695,37959,1736,40.23011168,0,79666,18539,65810,26904,19940,4959,6945,1994,4655
1708,168,134,190,197,249,266,190,135,1594,11,1,1708,107,408,482,237,898,861,37,0.80616926,0,1635,536,1401,642,465,131,182,53,137
26787,2760,2640,2958,2814,3549,4854,3120,1327,25007,286,86,26787,1884,6131,7348,3470,11857,11332,525,12.6433583,4,25840,8856,21725,10105,7973,2080,2848,801,2027
77516,10561,10804,9984,9470,9077,8570,5260,2867,70096,866,0,77516,8944,14321,18778,11557,36813,34994,1819,36.58724613,3,76736,15752,57965,27000,20056,5074,7168,1932,4530
26461,3260,3655,3168,2639,2916,3621,2329,1318,24513,328,0,26461,1332,5656,6042,3598,11935,11291,644,12.48948759,4,25810,6683,20506,9734,7054,1812,2491,693,1721
7081,704,503,797,653,970,1355,885,491,6776,35,11,7081,407,1631,2045,1013,3318,3115,203,3.342204059,0,6864,2625,5762,2450,1746,558,779,224,577
26505,3338,3315,3323,2868,3216,3767,2349,1268,24073,304,0,26505,2556,5147,6647,3467,13384,12806,578,12.51025541,17,25687,6940,20634,8897,6438,1821,2528,703,1728
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,282.1096816,85,572071,100693,461081,164334,129103,24373,43790,11292,23947
1366,117,97,116,120,181,277,221,119,1252,12,3,1366,87,407,450,258,723,698,25,0.64474661,0,1415,629,1155,582,390,138,191,54,144
107002,12515,14210,13830,13286,13180,12990,7901,4396,97709,31,0,107002,8159,17745,25165,12433,54524,52473,2051,50.50452178,11,102366,22508,83286,37223,28067,6319,9305,2512,6042
102811,10665,12293,10955,12032,15399,14372,9108,5141,97878,900,47,102811,8126,28949,18368,7919,55121,53316,1805,57.8314183,8,101589,26312,82257,36672,25335,6647,9473,2498,6259
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,685.3819852,580,1229605,303430,990703,413499,316034,66908,101890,28884,67212
65263,6690,6874,7004,7923,9994,9951,6043,3752,63724,200,8,65263,5129,23407,12266,5917,32148,30533,1615,36.71058401,12,66737,18721,52753,25573,19571,5030,6934,1789,4646
14523,17220,18501,532,389,1635,488,246,296,2795,949,63,14523,8333,516,563,18061,2693,1126,31,92.66774482,20,168161,45796,132754,58840,44871,11004,15255,4264,10491
48176,4888,5107,4807,5855,7308,6903,4900,2944,47044,209,21,48176,4428,18114,7791,5007,23661,22595,1066,27.09910815,4,48891,14259,38810,18288,13195,3899,5147,1375,3605
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,236.3364432,71,415500,93051,326318,136547,107359,25364,36610,10025,23631
122492,13367,14345,14034,14569,16844,17048,10629,296,117077,874,34,122492,8029,516,21878,17156,59555,57050,2505,68.90202498,50,124736,33231,97475,46748,35871,8814,11432,3231,8090
60833,7270,6615,6373,6694,8985,8522,5837,3206,59002,382,12,60833,4794,20209,10527,7495,28864,27605,1259,34.21869906,42,61546,16679,47471,21796,17279,4466,5907,1613,4192
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,353.3610977,90,626486,151809,499979,196424,148994,31984,53389,13632,31557
14523,331,374,532,389,1635,488,246,296,2795,31,64,14523,7163,516,563,15883,2693,1126,31,105.6874218,35,185984,44846,150374,65463,50225,10440,14996,4212,10245
131730,13324,15356,13456,15132,18372,488,12027,296,123829,732,75,131730,8351,516,23989,18520,58344,55313,31,74.09842071,30,135871,39200,106421,48705,35119,9729,13586,3627,9325
4492,430,419,397,462,712,793,535,318,4347,18,3,4492,323,1708,1000,614,2143,2035,108,2.526760084,0,4754,1626,3710,1749,1258,394,526,143,381
64227,6333,6716,7144,8003,10012,9588,5931,3260,61335,371,60,64227,4873,21390,12894,7522,31526,29929,1597,36.12783168,13,63987,17239,51852,21569,16541,4706,6425,1724,4375
14523,13059,374,532,17081,18591,16666,9697,5976,2795,31,113,14523,5538,29250,19155,502,2693,1126,2585,91.57817797,0,160646,29386,138344,46390,37491,8124,11793,3326,7784
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,293.6520469,93,514652,109411,403907,133178,101381,22674,36979,10383,23274
38779,3970,5924,4053,4204,5236,5219,3192,1983,37457,283,10,38779,2748,11859,5770,5646,17388,16566,822,21.81327455,7,38747,9831,31546,13826,10505,2777,3593,995,2528
79388,7504,9806,9237,10356,11905,10841,6991,4326,75621,507,17,79388,7748,29119,13903,11323,35744,33960,1784,44.65592821,27,80539,21111,64935,33866,24091,6324,8411,2217,5756
38684,4192,6349,3982,4204,4924,4789,3141,1913,37264,291,24,38684,2847,11492,6125,4506,18328,17353,975,21.75983684,10,39321,9199,30870,14521,11268,2719,3560,965,2462
65456,6085,10522,6785,7228,8737,8619,5487,3318,62408,764,39,65456,4394,19016,10581,7553,33495,31900,1595,36.81914694,22,66615,16359,53874,23755,18533,4448,6014,1649,4107
85063,9229,10099,9169,9736,12078,12140,7863,3922,81501,537,27,85063,6397,27728,13318,10880,38953,37127,1826,47.84812845,16,86847,22995,67479,32443,24697,6289,8403,2252,5767
14523,331,374,532,389,1635,488,246,296,2795,31,140,14523,396,516,563,17469,2693,1126,31,141.4260019,45,245801,58099,200505,73538,55540,13415,20405,5476,13248
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,155.8676845,142,273329,61034,214742,88350,69147,15560,24525,6550,14948
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,317.6737053,100,563384,123831,440843,164214,127404,28095,46559,12494,27257
30169,3104,3030,3040,3590,4939,4520,2772,1841,29568,119,6,30169,1721,10847,5635,2742,15830,15219,611,16.97013023,0,30781,8608,24299,11621,8699,2171,3007,798,2061
14523,331,374,532,389,1635,488,246,296,2795,31,147,14523,396,516,563,502,2693,1126,31,153.0349232,88,277794,63334,213905,90821,66738,17857,24480,6687,16150
130441,13350,15346,14574,16239,18938,19252,11539,296,120735,525,0,130441,11063,516,22429,18475,57081,53754,31,73.37335532,15,133160,36302,105430,50764,35635,10589,14002,3743,9652
7279,299,1387,1022,849,951,962,821,361,5644,13,1,7279,1062,3360,1171,1113,1817,1704,113,4.09445384,0,7388,1971,6502,3205,2367,623,863,223,591
14523,331,17789,18110,389,1635,19339,246,296,2795,1769,97,14523,396,516,25413,16759,2693,1126,2846,87.09503508,24,153003,38030,120430,52067,39501,10272,14177,3794,9449
14523,1517,1551,1510,1872,2168,1989,1506,706,14076,30,1,14523,1331,5462,2269,1645,7884,7573,311,8.169220102,0,14631,3928,11609,5211,3657,1124,1468,392,1022
36506,3852,4748,4194,4786,5033,5099,2904,1593,34553,129,8,36506,3317,12222,6014,5334,16593,15782,811,20.53470695,0,37338,9105,29431,13819,10389,2614,3532,921,2333
45168,4176,5734,5475,5577,6331,6034,4206,2312,41594,331,10,45168,3562,16108,7512,5498,19810,18763,1047,25.4071014,7,45686,11826,37029,16650,12553,3333,4578,1207,3085
84501,8201,14228,8603,8666,11116,11338,6986,4221,80094,996,11,84501,5754,24334,12986,12356,38781,36875,1906,47.53200219,12,86551,21114,69189,28970,20757,6018,8013,2198,5577
43641,4996,4835,4847,4996,6237,6245,3866,2496,42730,121,11,43641,3239,15712,7260,6166,20503,19550,953,24.54816047,5,44258,11961,34460,16443,11544,3358,4445,1184,3042
24704,2896,2728,2779,2888,3500,3258,2164,1322,23976,141,4,24704,2919,8504,3328,2277,12459,11960,499,13.89605546,0,24448,6272,19170,8914,6422,1904,2463,652,1711
14523,331,374,532,389,1635,488,246,296,2795,31,122,14523,396,516,563,502,2693,1126,31,118.5715357,51,211960,54892,167550,71785,51605,14087,19253,5367,13334
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,305.7520327,64,536494,122633,415590,173833,132989,32022,46175,12530,30532
86184,9046,9934,9205,9929,12130,12775,7669,5422,80143,403,17,86184,6132,27175,15886,13319,40823,38741,2082,48.47869347,18,88231,25000,69098,31969,23770,6375,8537,2375,5996
141314,17392,16902,16725,16615,18716,17618,11698,296,131077,31,93,141314,12316,516,21426,13802,71222,68545,2677,79.48944223,18,137616,34280,109171,46767,36463,9090,12869,3419,8445
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,207.0570763,143,360774,80015,284893,117297,95439,20116,31720,8526,19454
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,178.6765881,71,318222,82489,255036,115840,88497,21238,30404,8303,20299
113664,12562,14620,13842,12777,15749,15207,9105,5929,104689,732,50,113664,8224,31516,22496,14054,57134,54394,2740,63.93625516,32,115398,28691,90397,39095,30916,7580,10284,2853,7163
40968,4167,4980,4758,5055,5804,5646,3346,2140,39027,260,2,40968,2636,14154,7429,6374,17869,17009,860,23.04459197,5,42070,10418,32897,15745,12205,3089,4022,1099,2794
110683,11011,13394,11568,12678,15889,15758,9902,296,101015,857,27,110683,8046,516,18857,15985,50087,47727,2360,62.25943597,45,113623,31083,89220,45947,32030,8114,11046,2998,7570
46222,5621,5170,4961,5262,6471,6037,4419,2728,44882,285,16,46222,4801,16810,6795,6867,20787,19815,972,25.99997876,10,46452,12596,35966,16831,11689,3754,4752,1296,3391
14523,16224,374,17858,389,1635,488,246,6240,131531,31,0,14523,12284,516,563,20202,2693,1126,31,95.34806802,44,167306,37614,136201,63337,47398,10280,16993,4219,9790
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,466.0916101,215,818677,190034,650386,242893,186661,36764,61275,17266,38374
18240,2057,2012,2393,2000,2591,2438,1513,1230,17043,613,6,18240,1247,5480,2281,1771,9050,8733,317,10.26004095,42,18302,5047,14515,6392,4804,1170,1612,458,1128
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,171.4546217,64,300941,74273,243881,106446,77310,17559,26577,7192,17351
91083,9495,10550,10810,10806,13155,12778,8204,5343,86668,427,30,91083,8667,33689,14200,11552,43057,40799,2258,51.23439197,6,93038,24903,73283,34681,26382,7118,9333,2547,6516
46139,5385,5196,5441,5705,6992,6572,3686,1762,44666,238,25,46139,4056,15123,8009,4438,24295,23388,907,25.95329108,0,45878,11279,36265,16335,12258,3198,4162,1105,2812
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,891.0811812,528,1569657,287348,1240168,528786,396854,90589,164204,41864,79751
55933,4643,5894,5368,6640,9542,8496,6013,2704,49943,926,26,55933,2897,13849,12616,5690,24698,23369,1329,31.46243806,0,55687,15643,45892,21072,14823,3611,5554,1499,3671
16622,1788,1688,1626,1792,2456,2616,1715,1019,16214,64,1,16622,1444,5781,3069,2413,7189,6806,383,9.349912314,4,17070,5099,13235,6513,4473,1378,1816,493,1301
142067,14487,16149,16854,18084,1635,19368,12279,296,133931,845,73,142067,11968,516,27036,17574,66090,62670,31,79.91300642,16,144287,38502,114062,53994,40606,10466,14113,3775,9550
40540,4367,5279,4395,4671,5525,4951,3443,2028,39188,295,16,40540,3876,12465,5697,4052,20324,19522,802,22.80384101,0,40570,9628,32039,14895,11278,2823,3693,1005,2544
73952,6873,8337,8468,9269,10934,11010,6855,4522,70584,415,23,73952,6647,27921,12490,8289,33553,31840,1713,41.59816601,14,75619,21498,60728,31878,22652,5915,7728,2100,5513
6071,340,629,602,636,1021,1171,762,434,5718,24,0,6071,505,2385,1173,847,2693,2559,134,3.414951129,0,6192,2237,5426,2620,1877,560,750,203,541
40589,3872,4093,4094,4466,6517,6495,4322,2305,39661,148,28,40589,3301,13897,7885,5128,20483,19659,824,22.83140362,4,41716,11975,33091,15596,11880,3228,4352,1165,3066
40763,4376,4693,4466,4453,5849,5763,4074,2216,39626,208,7,40763,2962,13231,7398,5894,18812,17840,972,22.92927901,6,41550,11363,32623,16752,11483,3103,4105,1116,2889
44785,4205,6560,6119,5514,5523,4911,3431,2389,39895,814,31,44785,4159,11856,6723,4575,19640,18910,730,25.19166304,12,45056,10058,36658,14817,11547,2729,3734,1049,2568
51266,5272,5137,5341,5880,7885,8271,4801,2928,49662,231,22,51266,3913,18496,9051,7537,22421,21317,1104,28.83724008,8,52880,15253,41304,19282,13713,4097,5416,1454,3796
39498,4072,4078,4139,4392,6102,6132,3907,2348,38595,195,24,39498,2178,13505,7981,4316,19058,18209,849,22.21771367,6,40345,11948,31861,15698,11311,2963,3987,1085,2818
14523,331,374,532,389,1635,488,246,296,2795,31,71,14523,10551,516,563,18274,2693,1126,31,116.6325905,50,207661,55472,167014,79715,60960,12914,18737,5053,12529
51276,4417,5477,5758,6121,7912,8216,5605,2742,48357,350,16,51276,3981,17118,10049,6163,22367,21310,1057,28.84286511,8,51656,15447,42756,18888,14238,3904,5451,1457,3757
14523,331,374,532,389,1635,488,246,296,2795,31,93,14523,396,516,563,502,2693,1126,31,197.2194746,51,356835,103773,286494,119878,88813,23209,32314,9023,22204
27046,2629,3125,2934,3243,3991,3980,2686,1195,26286,131,4,27046,1397,9301,5084,3116,13746,13128,618,15.21343571,6,27760,7271,21820,10524,7681,1904,2574,690,1767
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,252.1545688,60,442216,99386,349253,137789,104077,27440,39033,10353,25143
48649,4382,5938,5057,5873,7494,6587,3881,2828,45770,1088,22,48649,3383,6794,7887,3557,26082,25180,902,13.02134842,0,49028,12397,39531,12601,9646,2650,3615,1102,2625
14523,16262,19560,532,389,1635,488,246,296,2795,31,150,14523,10157,516,563,12620,2693,1126,31,43.85889068,15,164012,40477,133238,53872,39838,10140,14614,3751,9775
82542,7243,10520,9527,9368,12073,11886,7989,4742,74288,1616,123,82542,3863,13169,14573,6423,44657,43073,1584,22.09311889,10,83204,22925,68588,23928,17901,4598,6410,1922,4621
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,170.2536822,237,633704,128527,505408,201335,147579,37449,57899,14858,33831
126179,10098,18360,11678,13246,19454,18690,11209,6299,118061,31,51,126179,5058,19531,22765,9507,69005,66529,2476,33.77295981,17,126190,33367,105337,37649,26018,7588,9906,2869,7179
24541,2486,3028,2450,2840,3386,3550,2393,1237,17225,101,5,24541,3402,5939,5077,4545,10058,9658,400,11.29996969,6,24788,7042,19617,8881,7023,1961,3131,788,1806
14523,331,20275,532,389,1635,488,246,296,119952,1954,118,14523,396,516,563,502,2693,1126,2474,78.00114769,35,165707,41209,132552,64494,48381,11174,17658,4627,10671
8903,871,1267,1089,1098,1180,1226,806,369,2208,68,4,8903,1444,2849,1580,2901,2740,2581,159,4.099410381,0,9402,2374,7223,4119,3026,776,1530,351,737
14523,331,374,532,389,1635,488,246,296,2795,2036,93,14523,396,516,563,502,2693,1126,31,92.31247803,40,194174,45832,154630,77216,54430,14134,21295,5227,12372
14275,1403,1940,1312,1537,1938,2099,1308,764,5346,75,11,14275,1726,3235,2957,3605,4990,4665,325,6.57296228,0,14842,3897,11551,6498,4863,1108,2125,518,1088
21112,2694,2615,2239,2390,2956,2788,1769,821,11135,194,5,21112,2688,5095,4827,4661,8343,7944,399,9.721077385,0,21788,4999,16076,9140,6350,1663,2830,678,1497
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,9298,29874,563,19881,2693,1126,2435,86.89433112,24,179316,56939,153692,58238,43649,11237,16977,5240,12183
14523,331,374,532,389,1635,488,246,5395,2795,31,0,14523,396,516,563,502,2693,1126,31,101.8019477,0,204632,37127,168342,81061,65317,11855,20863,4825,10444
14520,1430,1565,1483,1676,2237,2291,1525,724,8300,47,15,14520,1532,3978,3131,2647,6665,6382,283,6.685773192,0,14808,4258,11786,5948,4432,1084,1931,477,1064
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,186.9000529,221,387847,82073,325972,126793,100073,20766,35798,9435,19360
57078,7060,7642,6462,7249,7762,6781,4359,2059,43632,336,82,57078,7755,13944,11097,9394,25268,24351,917,26.28171916,12,56549,12263,43938,21791,16960,4271,6153,1575,3719
32251,3853,3931,3536,3828,4642,4336,2715,1334,19373,151,15,32251,3969,9199,6077,5830,13302,12661,641,14.85006,6,32424,7881,25007,12630,9928,2511,4041,983,2270
45754,5325,5712,4906,5818,6693,6073,3830,1673,29234,273,31,45754,7574,12841,8135,9453,21952,21237,715,21.0675528,6,46127,10606,35722,19053,14039,3839,6153,1455,3384
33700,3255,4222,3488,3554,4637,5161,3660,1686,16931,265,15,33700,4868,8996,6494,8520,12548,11959,589,15.51725596,6,34156,10223,27221,14159,10208,2880,4805,1220,2734
37660,4541,4502,4076,4211,5338,5341,3399,1590,22449,186,21,37660,3485,11515,7135,7440,16750,16079,671,17.34064865,8,37581,9996,29270,15091,10303,3007,5103,1236,2899
66802,7820,8435,7099,8153,9030,9104,5727,2724,37561,309,38,66802,8271,16306,13589,15356,30086,28859,1227,30.75916121,12,67572,16204,51985,27078,18091,5080,8426,2066,4666
30599,4115,3916,3516,3539,4039,3781,2230,1142,14402,168,10,30599,5111,7811,5163,9648,12702,12096,606,14.08939214,6,31073,6605,22856,12681,9531,2633,4152,1039,2311
14523,331,20375,532,389,1635,17533,10010,4354,110065,31,0,14523,10278,28804,563,17466,2693,1126,2269,73.97034476,0,151716,28002,121433,53427,43594,8153,14723,3515,7505
27052,2380,3473,3675,3477,3929,3678,2258,1097,16683,145,20,27052,3435,7252,5368,4489,10538,10172,366,12.45616642,0,26620,6610,22158,11703,8819,1980,3230,808,1834
22402,2199,2565,2268,2533,3529,3663,2128,971,8908,156,6,22402,2864,6452,4289,5219,9786,9184,602,10.31506137,0,22868,6384,18103,9168,7440,1855,3483,819,1757
138159,17424,18005,16810,17133,18020,16846,10514,4964,73867,31,132,138159,396,30767,26507,502,65996,63584,2412,63.61568446,98,138537,30487,105569,53166,41594,8935,15679,3769,8267
62249,5802,6055,5646,6685,8555,11040,8324,3261,41674,365,39,62249,5884,13212,14042,12064,25520,24362,1158,28.66272007,10,61065,20484,50811,27366,19562,4876,8426,2111,4960
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,236.7707638,137,490332,100264,395849,168235,127859,26743,44747,11688,26440
70741,8723,9360,8215,8321,9105,8484,5733,3390,45365,966,67,70741,7646,14475,13850,12455,30954,29825,1129,32.57288439,30,69981,16269,54772,26805,19882,4958,7831,2027,4686
19351,2148,2507,2475,2342,2610,2511,1592,785,8481,107,9,19351,2439,6502,3331,4637,8234,7945,289,8.910220181,6,20066,4776,15235,8411,6109,1524,2753,651,1389
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,158.4634151,100,310186,90290,282432,130225,97721,26384,40680,9982,24965
28971,3281,3969,3469,3293,4056,4232,2558,942,15826,263,25,28971,3621,7486,5118,5263,12214,11845,369,13.33977515,4,27465,6289,23082,11915,9302,2271,3975,944,2073
65592,7964,7346,7796,8001,9250,8697,5388,2546,47465,493,44,65592,6002,16431,13258,9431,28930,27904,1026,30.20201344,10,63734,15574,50425,23910,17901,4378,7341,1749,4043
95380,11809,10122,12237,12498,12018,12132,9935,3915,71429,1474,44,95380,8645,20313,17600,12446,39543,38043,1500,43.91797845,20,86544,22468,74594,37441,26332,6194,9755,2520,6231
66994,7918,8603,7501,8101,9365,8727,5443,2899,48232,383,100,66994,8918,15980,13757,12768,29857,28786,1071,30.84756813,8,66508,16065,52402,27592,18550,5170,8636,2007,4701
17142,1769,2515,2109,1931,2353,2350,1372,652,5792,72,4,17142,2591,5124,2952,4376,6586,6284,302,7.893080169,0,17897,4150,13689,7144,5804,1408,2548,614,1270
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,135.8482807,55,281870,59280,226738,93304,70969,16289,25111,6683,15260
9410,555,878,903,955,1309,1850,1744,563,4966,54,8,9410,1485,2609,2228,1564,3406,3285,121,4.332859899,0,9694,3905,8294,4520,3276,910,1576,402,983
31039,3772,3799,3291,3576,4107,4508,2774,1237,12495,207,6,31039,4168,8466,5934,7841,12945,12232,713,14.29199133,10,31765,8483,23957,12130,9176,2454,4357,1064,2244
26398,2816,3577,3504,3291,3715,3324,2237,939,10940,121,11,26398,4662,8001,4871,7104,9157,8689,468,12.15503035,0,27505,6373,21141,11389,9154,2318,3953,932,2041
38520,4632,4893,4022,4398,5245,5210,3415,1695,25368,254,111,38520,4932,9360,7266,6362,18656,18071,585,17.73663797,7,37914,9371,30116,15366,11294,2809,4738,1150,2670
78374,8198,9062,8020,8907,10818,12090,8623,3761,69948,737,29,78374,8886,16512,16300,11159,34900,33741,1159,36.08751984,12,75926,22702,62759,31148,20836,6132,8681,2306,5793
86934,10312,11802,9303,9069,11820,11511,7759,3858,30133,867,32,86934,8541,19088,19973,502,34534,32547,1987,40.02899495,20,89116,22393,67890,36586,28514,6282,11961,2955,5829
124937,12627,374,13284,13819,15584,13964,9422,4801,111007,31,38,124937,11698,23327,23397,19471,56262,54368,1894,57.52757887,15,121449,25531,101225,40363,29355,7941,11065,2995,7216
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,190.8926382,211,404869,68651,325946,138891,118318,18970,35795,9167,18763
20544,2468,2456,2365,2475,2878,2637,1866,982,14256,73,0,20544,2923,5095,3781,3017,8808,8535,273,9.459540251,0,20228,4901,16094,7843,6116,1576,2527,629,1498
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,144.5305768,39,297732,63159,241387,104525,86417,19357,30940,7706,17184
106512,14164,16252,13137,11592,13444,12161,7745,4152,51036,1585,136,106512,11427,21621,23897,19418,44120,42344,1776,49.04373789,17,107379,22798,81158,40635,31733,6894,12023,3029,6410
27410,3142,3252,2818,3366,3979,3879,2512,1255,17894,102,14,27410,3640,7795,5778,5485,11582,11102,480,12.62100848,6,27772,7465,21594,11821,8897,2238,3505,863,2005
30606,3223,3740,3323,3622,4060,4608,2850,1386,10045,248,13,30606,4316,9361,5841,7726,12294,11626,668,14.09261531,4,32256,8243,24266,14120,11211,2422,4949,1123,2314
14523,331,374,532,389,1635,488,246,296,2795,31,0,14523,396,516,563,502,2693,1126,31,126.218373,24,251664,48997,207623,87564,68516,14222,22562,5835,13022
2801,361,277,350,287,331,377,232,184,2633,20,0,2801,238,607,592,276,1557,1512,45,1.717616055,0,2739,732,2106,850,640,128,216,64,165
18883,3082,2125,2351,1993,2381,2226,1217,982,15732,31,79,18883,1813,4341,3689,2387,9519,9272,247,11.57934451,6,18163,4501,13675,5198,4321,924,1543,447,1115
3468,694,466,405,309,416,313,151,136,1169,15,2,3468,343,611,597,1115,1074,1026,48,2.12663066,0,3440,601,2293,1164,878,217,348,96,233
